10062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_027200011186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,n,KOOL MN,,g,501 01 107 Kool,Count,,ITG BRANDS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10063-10,70.00,u,_027200011209,Brand-***,KOOL,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,KOOL CARTON,BUYDOWNS PREMIUM CIGS-fwv,KOOL PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639886,Manufacturer-***,ITG BRANDS LLC,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_090500100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,n,KOOL BLUE BX,,g,501 01 107 Kool,Count,,ITG BRANDS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10066-10,70.00,u,_090500100201,Brand-***,KOOL BLUE,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,KOOL CARTON,BUYDOWNS PREMIUM CIGS-fwv,KOOL PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639889,Manufacturer-***,ITG BRANDS LLC,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_027200011261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,n,MRLBRO BX,,g,501 01 101 Marlboro,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10073-10,70.00,u,_028200135704,Brand-***,MARLBORO,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 PACK,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639894,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],SCM Marlboro Loyalty 2019,Transfer Group,,,,,
10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200100122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,n,MRLBRO MN,,g,501 01 101 Marlboro,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10077-10,70.00,u,_028200102164,Brand-***,MARLBORO,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639896,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM EBY Aurora & McLane [Without Food Supplies],SCM Marlboro Loyalty 2019,Transfer Group,,,,,,
10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200135902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,n,MRLBRO,,g,501 01 101 Marlboro,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10079-10,70.00,u,_028200102904,Brand-***,MARLBORO,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 PACK,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639898,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],SCM Marlboro Loyalty 2019,Transfer Group,,,,,
10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,n,MRLBRO RED LABEL,,g,501 01 101 Marlboro,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10080-10,70.00,u,_028200127105,Brand-***,MARLBORO RED LABEL,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLBORO PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 CARTON,BUYDOWNS PREMIUM CIGS-fwv,MARLB w/out 72 PACK,BUYDOWNS PREMIUM CIGS-fwv,MARLB 72s & MED CTN-ONLY,BUYDOWNS PREMIUM CIGS-fwv,MARLB 72s & MED PK-ONLY,BUYDOWNS PREMIUM CIGS-fwv,MARLB MED CTN-ONLY select,BUYDOWNS PREMIUM CIGS-fwv,MARLB MED PK-ONLY select,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639899,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM EBY Aurora & McLane [Without Food Supplies],SCM Marlboro Loyalty 2019,Transfer Group,,,,,,
10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200136503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,n,MERIT GOLD BX,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10082-10,70.00,u,_028200112002,Brand-***,MERIT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,2-Disc DeAuth Cig Brnd SEP10,BUYDOWNS PREMIUM CIGS-fwv,PREMIUM 2 TIER,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639901,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200300911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,n,MERIT MN GOLD,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10083-10,70.00,u,_028200107206,Brand-***,MERIT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,2-Disc DeAuth Cig Brnd SEP10,BUYDOWNS PREMIUM CIGS-fwv,PREMIUM 2 TIER,Flavor Type-***,Menthol,IKB KEY (POG)-***,639902,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
10083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200301017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,n,MERIT GOLD,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10085-10,70.00,u,_028200301116,Brand-***,MERIT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,2-Disc DeAuth Cig Brnd SEP10,BUYDOWNS PREMIUM CIGS-fwv,PREMIUM 2 TIER,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639904,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
10085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200107107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,n,MERIT ULTRA,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10086-10,70.00,u,_028200301918,Brand-***,MERIT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,2-Disc DeAuth Cig Brnd SEP10,BUYDOWNS PREMIUM CIGS-fwv,PREMIUM 2 TIER,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639905,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
10086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200110107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,n,MERIT BLUE BX,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10087-10,70.00,u,_028200118004,Brand-***,MERIT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,2-Disc DeAuth Cig Brnd SEP10,BUYDOWNS PREMIUM CIGS-fwv,PREMIUM 2 TIER,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639906,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
10087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_028200301710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,n,NEWPORT BX,,g,501 01 102 Newport,Count,,RJ REYNOLDS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10089-10,70.00,u,_026100805758,Brand-***,NEWPORT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT CARTON,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639908,Manufacturer-***,LORILLARD TOBACCO CO,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100864427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100003079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,n,NEWPORT,,g,501 01 102 Newport,Count,,RJ REYNOLDS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10090-10,70.00,u,_026100805789,Brand-***,NEWPORT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT CARTON,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639909,Manufacturer-***,LORILLARD TOBACCO CO,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100864632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100003673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,n,NEWPORT GOLD BX,,g,501 01 102 Newport,Count,,RJ REYNOLDS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10092-10,70.00,u,_026100805765,Brand-***,NEWPORT LIGHTS,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT CARTON,BUYDOWNS PREMIUM CIGS-fwv,NEWPORT PACK,Flavor Type-***,Menthol,IKB KEY (POG)-***,639911,Manufacturer-***,LORILLARD TOBACCO CO,Product Size-***,Misc. Cigarettes,Product Type-***,Menthol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM - 501 Cigs Authorized ,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100864434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,,,,u,_026100003475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,n,PARLMNT WHITE,,g,501 01 000 Unclassified,Count,,PHILLIP MORRIS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB zCigarettes,10096-10,70.00,u,_028200178305,Brand-***,PARLIAMENT,BUYDOWNS PREMIUM CIGS-fwv,1. CIGS MINUS TOURNEY,BUYDOWNS PREMIUM CIGS-fwv,PARLIAMENT CARTON,BUYDOWNS PREMIUM CIGS-fwv,PARLIAMENT PACK,Flavor Type-***,Tobacco,IKB KEY (POG)-***,639914,Manufacturer-***,PHILLIP MORRIS CO,Product Size-***,Misc. Cigarettes,Product Type-***,Regular (Cigs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,,
