10421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100011955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100000911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047,n,NAB NUTTER BUTTER SS,,g,601 03 000 Unclassified,Count,,MONDELEZ INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,11047-1,0.99,u,_044000037451,Brand-***,NABISCO,Flavor Type-***,Butter,IKB KEY (POG)-***,1950,Manufacturer-***,MONDELEZ INTERNATIONAL INC,Product Type-***,Cookie,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
11047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_044000088453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084,n,CORNNUTS BBQ 4z,,g,601 04B 000 Unclassified,Count,,KRAFT HEINZ CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,4,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,11084-1,1.39,u,_071159000937,Brand-***,CORN NUTS,Flavor Type-***,Barbecue,FOOD SERVICE,krafttst,IKB KEY (POG)-***,1884,Manufacturer-***,KRAFT HEINZ CO,Product Size-***,4oz,Product Type-***,Cornnuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071159001071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071159078240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071159721078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111286,n,HEINERS 35 WHITE BREAD 16z,,g,601 06 000 Unclassified,Count,,EARTHGRAINS BAKING CO INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,16,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,111286-1,3.09,u,_072610035352,Brand-***,HEINERS,Flavor Type-***,White,Manufacturer-***,EARTHGRAINS BAKING CO INC,Product Size-***,16oz,Product Type-***,Bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
11628,n,OFF DEEP WOODS AEROSOL 6z,,g,601 27 100 Summer General Item,Count,,S C JOHNSON & SON INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,FL. Ounce,6,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,11628-1,7.99,u,_046500018428,Brand-***,OFF DEEP WOODS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,1308,Manufacturer-***,S C JOHNSON & SON INC,Product Size-***,6oz,Product Type-***,Bug Repellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,SCM Parity DSP Forecast,,,,,
11651,n,DRANO 32z,,g,601 23 170 Drain Cleaning,Count,,S C JOHNSON & SON INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,32,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,11651-1,4.79,u,_019800001162,Brand-***,DRANO,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,806,Manufacturer-***,S C JOHNSON & SON INC,Product Size-***,32oz,Product Type-***,Cleaning Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
11238,n,NAB CHIPS AHOY CONV PK,,g,601 03 100 Convenient Packs,Count,,MONDELEZ INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,11238-1,2.49,u,_044000007522,Brand-***,NABISCO,Flavor Type-***,Chocolate Chip,IKB KEY (POG)-***,2114,Manufacturer-***,MONDELEZ INTERNATIONAL INC,Product Size-***,Convenience Size,Product Type-***,Cookie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
11290,n,NAB SOCABLS SNACK CRACKER 8z,,g,601 03 000 Unclassified,Count,,MONDELEZ INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,8,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,11290-1,3.99,u,_044000001063,Brand-***,NABISCO,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,2068,Manufacturer-***,MONDELEZ INTERNATIONAL INC,Product Size-***,8oz,Product Type-***,Crackers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,SCM Parity DSP Forecast,,,,,
114814,n,OLD DUTCH REST BT SZ NACHO TORT 13z,,g,601 04A 320 Old Dutch,Count,,OLD DUTCH FOODS INC.,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,13,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,114814-1,3.49,u,_074690060590,Brand-***,OLD DUTCH FOODS INC.,Flavor Type-***,Nacho,Manufacturer-***,OLD DUTCH FOODS INC.,Product Size-***,13oz,Product Type-***,Tortilla Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
11503,n,CRISCO REGULAR TIN 16z,,g,601 33 000 Grocery,Count,,THE J M SMUCKER CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,16,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,11503-1,3.99,u,_037000400004,Brand-***,CRISCO,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,1478,Manufacturer-***,THE J M SMUCKER CO,Product Size-***,16oz,Product Type-***,Cooking Oil/Spray/Shortening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
11503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_051500239131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117958,n,BIMBO PASTITAS,,g,601 03 500 Hispanic,Count,,BIMBO BAKERIES USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Cookie/Cracker/Pastry,117958-1,1.89,u,_074323095135,Brand-***,BIMBO,Flavor Type-***,Non Applicable,Manufacturer-***,BIMBO BAKERIES USA INC,Product Size-***,Non Applicable,Product Type-***,Pastitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
123602,n,TROPICANA PP OJ NO PULP 12Z,,g,601 12 000 Juice 100%,Count,,TROPICANA DOLE BVRG,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,CVO,n,y,n,,,Each,1,601 CVO Non Dairy,123602-1,1.79,u,_048500009369,Brand-***,TROPICANA PURE PREMIUM,Flavor Type-***,Orange,IKB KEY (POG)-***,971,Manufacturer-***,TROPICANA DOLE BVRG,Product Size-***,12oz,Product Size-***,14oz,Product Type-***,Juice Pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
123602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_048500017753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119281,n,POWERBAR HARVEST PB,,g,601 04 000 Energy Bars,Count,,POWER BAR INC.,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,119281-1,1.79,u,_097421408362,Brand-***,POWER BAR,Flavor Type-***,Peanut Butter,IKB KEY (POG)-***,2034,Manufacturer-***,POWER BAR INC.,Product Type-***,Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
119281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_097421470062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119804,n,PENNZOIL DEXCOOL ANTIFRZE GAL,,g,601 20A 01 Antifreeze,Count,,SOPUS PRODS,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Gallon,1,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,119804-1,5.99,u,_071611985628,Brand-***,PENNZOIL,Flavor Type-***,Non Applicable,Manufacturer-***,SOPUS PRODS,Product Size-***,Gallon,Product Type-***,Antifreeze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
120436,n,STOKER 24-C 16z (SFL),,g,601 01 100 Chew,Count,,NATL TOBACCO CO LTD,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Moist,120436-1,15.19,u,_799953001102,Brand-***,STOKERS,Flavor Type-***,Tobacco,Manufacturer-***,NATL TOBACCO CO LTD,Product Size-***,Misc. Tobacco,Product Type-***,Chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,SCM Parity DSP Forecast,,,,,
129280,n,SCOOBY DOO  FRUIT CHEWS PEG,,g,601 02B 000 Unclassified,Count,,GENERAL MILLS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,129280-1,1.29,u,_016000164208,Brand-***,SCOOBY DOO,Flavor Type-***,Fruit,IKB KEY (POG)-***,133,Manufacturer-***,GENERAL MILLS INC,Product Size-***,Confection Peg,Product Type-***,Confection Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,SCM Parity DSP Forecast,,,,,
129390,n,FL LVL LAYS FLAMIN HOT,,g,601 04A 125 Lays/ Baked Lays,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,129390-1,1.09,u,_028400025645,Brand-***,LAYS,Flavor Type-***,Hot,IKB KEY (POG)-***,572725,Manufacturer-***,FRITO LAY,Product Size-***,LVL,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
129390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400078641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400396233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130245,n,BIC COMFORT LITE LIGHTERS,,g,601 18 100 Bic General,Count,,BIC USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,130245-1,1.99,u,_070330620889,Brand-***,BIC,Flavor Type-***,Non Applicable,Manufacturer-***,BIC USA INC,Product Type-***,Cigarette Lighters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,,,,,,
126696,n,HUSMAN FRENCH ONION DIP 8.5z,,g,601 04A 410 Dips/Salsas,Count,,HUSMAN SNACK FOODS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,8.5,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,126696-1,2.29,u,_041632006800,Brand-***,HUSMAN,Flavor Type-***,French Onion,IKB KEY (POG)-***,610357,Manufacturer-***,HUSMAN SNACK FOODS CO,Product Size-***,8.5oz,Product Type-***,Dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
12771,n,BOSS 4221 RUBBER COATED GLOVE,,g,601 21 400 Gloves,Count,,BOSS MFG CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,12771-1,3.29,u,_072874422103,Brand-***,BOSS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,1379,Manufacturer-***,BOSS MFG CO,Product Type-***,Gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
1003927,n,BRASS CASTING 2B/SINK ASSORT,,g,601 34 016 Bait & Tackle,Count,,Misc. Bait/Tackle,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,1003927-1,4.99,u,_039364169269,Brand-***,Misc. Bait/Tackle,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Bait/Tackle,Product Size-***,Non Applicable,Product Type-***,Bait & Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1003970,n,SPIN 1/4 BT/CT/ORG 4/CD,,g,601 34 016 Bait & Tackle,Count,,Misc. Bait/Tackle,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,1003970-1,1.69,u,_022021500390,Brand-***,Misc. Bait/Tackle,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Bait/Tackle,Product Size-***,Non Applicable,Product Type-***,Bait & Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
133463,n,HEFTY ONE ZIP STORAGE BAG GL,,g,601 23 350 Sandwich Bags,Count,,REYNOLDS CONSUMER PRODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,133463-1,3.99,u,_013700814150,Brand-***,HEFTY,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,795,Manufacturer-***,REYNOLDS CONSUMER PRODS INC,Product Type-***,Household Foil & Plastics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
133463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_013700814174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133538,n,BBEE TUNA SLD/CRCKR ORG 3.5z,,g,601 33 000 Grocery,Count,,BUMBLE BEE FOODS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,3.5,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,133538-1,2.39,u,_086600707778,Brand-***,BUMBLE BEE,Flavor Type-***,Tuna,IKB KEY (POG)-***,1406,Manufacturer-***,BUMBLE BEE FOODS LLC,Product Size-***,3.5oz,Product Type-***,Canned Meat/Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
133864,n,DAN DEE TWISTEE  14z,,g,601 04A 360 Dan-Dee,Count,,TROYER FARMS,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Weight,Wt. Ounce,14,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,133864-1,2.99,u,_037200004903,Brand-***,DAN DEE,Flavor Type-***,Plain,Manufacturer-***,TROYER FARMS,Product Size-***,14oz,Product Type-***,Pretzels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
133864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_037200004910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13622,n,FL LVL CHEETOS HOT CRUNCHY,,g,601 04A 110 Cheetos,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,13622-1,1.29,u,_028400048880,Brand-***,CHEETOS,Brand-***,CHEETOS,Flavor Type-***,Cheese,IKB KEY (POG)-***,572688,Manufacturer-***,FRITO LAY,Product Size-***,LVL,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
13622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400064460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400078764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400409056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
