10425,n,SKOAL LC WINTERGRN,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,10425-5,60.40,u,_073100010958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100041488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10426,n,SKOAL LC MINT,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,10426-5,60.40,u,_073100010972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100030888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10427,n,SKOAL LC STRAIGHT TIN,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,10427-5,60.40,u,_073100010996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100030604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122355,n,RED SEAL LC STRAIGHT,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,122355-5,47.95,u,_073100011283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
121051,n,RED SEAL FC WINTERGRN,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,121051-5,47.95,u,_073100011887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
125329,n,SKOAL LC BERRY,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,125329-5,47.95,u,_073100014802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
126197,n,GRIZ FC NAT 1.2Z CN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,126197-5,47.95,u,_042100008746,Brand-***,GRIZ,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-5pk,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Tobacco,IKB KEY (POG)-***,576,Manufacturer-***,AMERICAN SNUFF COMPANY,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
126198,n,GRIZ LC WINTERGRN 1.2Z CN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,126198-5,47.95,u,_042100008722,Brand-***,GRIZ,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-5pk,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Wintergreen,IKB KEY (POG)-***,577,Manufacturer-***,AMERICAN SNUFF COMPANY,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,SMOKELESS TOBACCO-fwv,EBY CAT (B)  2.16.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
133705,n,COPNHGN NAT PCH,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,133705-5,60.45,u,_073100014772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
133706,n,SKOAL WINTERGRN PCH,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,133706-5,60.40,u,_073100014789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
135777,n,TIMBERWOLF LC MINT ,,g,601 01 400 Moist,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,135777-5,47.45,u,_762446706204,Brand-***,TIMBER WOLF,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,BUYDOWN SMOKELESS TOB-fwv,LOYALTY T/WOLF,BUYDOWN SMOKELESS TOB-fwv,TIMBERWOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,LOYALTY T/WOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,TIMBERWOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,Flavor Type-***,Mint (Tobacco),IKB KEY (POG)-***,585,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,TIMBERWOLF-5pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
138695,n,RED SEAL LC NAT,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,138695-5,47.95,u,_073100011818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
138696,n,RED SEAL LC MINT,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,138696-5,47.95,u,_073100011849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
14521,n,SKOAL FC WINTERGRN 1.2Z,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,14521-5,60.40,u,_073100010934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
14521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100041372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,n,KODIAK WINTERGRN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,14523-5,60.45,u,_042100002348,Brand-***,KODIAK,Flavor Type-***,Wintergreen,Manufacturer-***,AMERICAN SNUFF COMPANY,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
14523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_042100003048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_042100008012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152013,n,GRIZ LC STRAIGHT 1.2Z CN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152013-5,47.95,u,_042100008876,Brand-***,GRIZ,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-5pk,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Tobacco,IKB KEY (POG)-***,578,Manufacturer-***,AMERICAN SNUFF COMPANY,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
152688,n,LNGHRN LC WINTERGRN,,g,601 01 400 Moist,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152688-5,40.00,u,_762446400201,Brand-***,LONGHORN,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,Flavor Type-***,Wintergreen,IKB KEY (POG)-***,661,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
152690,n,LNGHRN FC NATURAL,,g,601 01 400 Moist,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152690-5,40.00,u,_762446410200,Brand-***,LONGHORN,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,Flavor Type-***,Tobacco,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
152691,n,LNGHRN LC STRAIGHT,,g,601 01 400 Moist,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152691-5,40.00,u,_762446420209,Brand-***,LONGHORN,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,Flavor Type-***,Tobacco,IKB KEY (POG)-***,712,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
152751,n,HUSKY FC NATURAL,,g,601 01 420 Moist VAP,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152751-5,39.75,u,_073100012662,Brand-***,HUSKY,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN SMOKELESS TOB-fwv,HUSKY,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,Flavor Type-***,Tobacco,IKB KEY (POG)-***,604,Manufacturer-***,US SMOKELESS TOBACCO CO,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,,,,,,
152751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100021947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152753,n,HUSKY LC WINTERGRN,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152753-5,39.75,u,_073100021961,Brand-***,HUSKY,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN SMOKELESS TOB-fwv,HUSKY,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,Flavor Type-***,Wintergreen,IKB KEY (POG)-***,584,Manufacturer-***,US SMOKELESS TOBACCO CO,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
152753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,,,,u,_073100012679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152764,n,SAMPOERNA CLASSIC,,g,601 01 700 Vapor Non-Reorder,Count,,Lignum II,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,10-Each,10,TOB E-Cigs,152764-10,47.90,u,_087393094328,Brand-***,Sampoerna,Flavor Type-***,Tobacco,Manufacturer-***,Lignum II,Product Size-***,Misc. Tobacco,Product Type-***,Specialty Cigarettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
152965,n,SKOAL LC APPLE,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,152965-5,47.95,u,_073100012853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
155088,n,TIMBERWOLF LC PEACH,,g,601 01 400 Moist,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,155088-5,47.45,u,_762446710201,Brand-***,TIMBER WOLF,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,BUYDOWN SMOKELESS TOB-fwv,LOYALTY T/WOLF,BUYDOWN SMOKELESS TOB-fwv,TIMBERWOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,LOYALTY T/WOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,TIMBERWOLF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC PREM $.20 OFF,Flavor Type-***,Peach (Tobacco),IKB KEY (POG)-***,581,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,TIMBERWOLF-5pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
155586,n,GRIZ LC MINT 1.2Z CN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,155586-5,47.95,u,_042100009118,Brand-***,GRIZ,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-5pk,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Mint (Tobacco),IKB KEY (POG)-***,660,Manufacturer-***,AMERICAN SNUFF COMPANY,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
156130,n,SKOAL MINT PCH,,g,601 01 400 Moist,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,5-Each,5,TOB Moist,156130-5,56.25,u,_073100011856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
