ItemExternalID,PurgeFlag,ItemName,ItemDescription,SoldAs,Category,BaseUOMClass,ReportedInUOM,Manufacturer,SKUNumber,Taxabililty,Active,Track,ExpenseUponReceiving,AllowFractionalQuantities,SetVarianceToZero,WasteTolerance,MissingTolerance,DefaultAdjustmentUOM,DefaultTransferUOM,ConvertFromUOMName1,ConvertFromUOMQty1,ConvertToUOMClass1,ConvertToUOMName1,ConvertToUOMQty1,ConvertFromUOMName2,ConvertFromUOMQty2,ConvertToUOMClass2,ConvertToUOMName2,ConvertToUOMQty2,RetailStrategy,PrompForQtyAtPOS,AutoQueueShelfLabel,RequiresSwipeAtPos,CreditCategoryCode,ShelfLabelUOM,PackName,PackQty,RetailLevelGroup,PackExternalId,ListPrice,BarcodeType,BarcodeNumber,attribute1,attribute_value1,attribute2,attribute_value2,attribute3,attribute_value3,attribute4,attribute_value4,attribute5,attribute_value5,attribute6,attribute_value6,attribute7,attribute_value7,attribute8,attribute_value8,attribute9,attribute_value9,attribute10,attribute_value10,attribute11,attribute_value11,attribute12,attribute_value12,attribute13,attribute_value13,attribute14,attribute_value14,attribute15,attribute_value15,attribute16,attribute_value16,attribute17,attribute_value17,attribute18,attribute_value18,attribute19,attribute_value19,attribute20,attribute_value20,attribute21,attribute_value21,attribute22,attribute_value22,attribute23,attribute_value23,attribute24,attribute_value24,attribute25,attribute_value25,attribute26,attribute_value26,attribute27,attribute_value27,attribute28,attribute_value28,attribute29,attribute_value29,attribute30,attribute_value30,group_name1,group_name2,group_name3,group_name4,group_name5,group_name6,group_name7,group_name8,group_name9,group_name10
103029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,901 CVO,103029-6,1.19,,_,Brand-***,Sierra Mist,Flavor Type-***,Lemon Lime,Flavor Type-***,Un-Cola,IKB KEY (POG)-***,10074,IKB KEY (POG)-***,649781,Manufacturer-***,Pepsi Cola,Product Size-***,12oz,Product Type-***,901 Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103032,n,z-i/aSIERRA MIST 1L-disc,,g,901 05 000 Soda 1L,Count,,901 Pepsi Cola,,Use Category Setting,n,n,n,n,n,,,Each,Each,,,,,,,,,,,Soft Drinks,n,y,n,,,Each,1,Soft Drinks 1 Liter,103032-1,1.99,,_,Brand-***,901 Sierra Mist,Flavor Type-***,Lemon Lime,Flavor Type-***,Un-Cola,Product Size-***,1ltr,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,1LALL,SODA PRODUCT GRPS-idc,PEP1L  (no7noDr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111299,n,FAYGO MOON MIST 24z NR,,g,901 15 000 24z FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,24.0000000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111299-1,0.99,u,_073800004578,Brand-***,Faygo,Flavor Type-***,Lemon Lime,Flavor Type-***,Misc. Soda Flavors,IKB KEY (POG)-***,2406,Manufacturer-***,Faygo Beverage,Product Size-***,24oz,SODA PRODUCT GRPS-idc,FAY24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,
111299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7380000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111302,n,FAYGO RED POP 24z NR PP,,g,901 15 000 24z FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,24.0000000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111302-1,1.69,u,_073800006022,Brand-***,901 Faygo,Flavor Type-***,Misc. Soda Flavors,Flavor Type-***,Red Soda,Manufacturer-***,Faygo Beverage,Product Size-***,24oz,SODA PRODUCT GRPS-idc,FAY24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_073800006534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7380000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7380000653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111307,n,FAYGO COLA 2L PP .99,,g,901 16 000 2 LITER FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,67.6280000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111307-1,0.99,c,_7380000014,Brand-***,901 Faygo,Flavor Type-***,Cola,Manufacturer-***,Faygo Beverage,Product Size-***,2ltr,SODA PRODUCT GRPS-idc,FAY2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_738143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_073800000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111315,n,FAYGO ORNG 2L PP .99,,g,901 16 000 2 LITER FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,67.6280000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111315-1,0.99,c,_7380000015,Brand-***,901 Faygo,Flavor Type-***,Orange Soda,Manufacturer-***,Faygo Beverage,Product Size-***,2ltr,SODA PRODUCT GRPS-idc,FAY2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_738153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_073800000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111319,n,FAYGO REDPOP 2L PP .99,,g,901 16 000 2 LITER FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,67.6280000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111319-1,0.99,c,_7380000011,Brand-***,901 Faygo,Flavor Type-***,Misc. Soda Flavors,Flavor Type-***,Red Soda,Manufacturer-***,Faygo Beverage,Product Size-***,2ltr,SODA PRODUCT GRPS-idc,FAY2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_738113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_073800000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111323,n,FAYGO DT COLA 2L,,g,901 16 000 2 LITER FAYGO,Count,,Faygo Beverage,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,67.6280000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,111323-1,1.99,u,_073800001126,Brand-***,901 Faygo,Flavor Type-***,Cola,Manufacturer-***,Faygo Beverage,Product Size-***,2ltr,Product Type-***,901 Dt Soda,SODA PRODUCT GRPS-idc,FAY2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
111323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7380000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116924,n,FANTA PINAPL 20z NR,,g,901 04 000 Soda 20Z Btl,Count,,901 Coca Cola,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,20.0000000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,116924-1,1.69,u,_049000028201,Brand-***,Fanta,Flavor Type-***,Pineapple,IKB KEY (POG)-***,11904,Manufacturer-***,Coca Cola,Product Size-***,20oz,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,20ZALL,SODA PRODUCT GRPS-idc,COK20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM Coca Cola Products,SCM Coca Cola Products less 12z and 2L,Transfer Group,,,,,,,
116924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_4900002820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116927,n,FANTA CONTOUR GRP 2L,,g,901 03 000 Soda 2 Liter,Count,,901 Coca Cola,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,67.6280000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,116927-1,2.29,u,_049000016314,Brand-***,Fanta,Flavor Type-***,Grape,Flavor Type-***,Grape Soda,IKB KEY (POG)-***,612554,Manufacturer-***,Coca Cola,Product Size-***,2ltr,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,COK2L,SODA PRODUCT GRPS-idc,2LALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM Coca Cola Products,Transfer Group,,,,,,,,
116927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_049000050240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_4900001631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_4900005024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113539,n,z-i/aBOTTLE EXCHANGE 20z-PEPSI,,g,901 04 000 Soda 20Z Btl,Count,,901 Pepsi Cola,,Use Category Setting,n,n,n,n,n,,,Each,Each,,,,,,,,,,,Soft Drinks,n,y,n,,,Each,1,Soft Drinks 20oz,113539-1,1.69,,_,Brand-***,901 Pepsi,Flavor Type-***,Cola,Product Size-***,20oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
113646,n,NESTEA CL RASP CLR 20z NR-inactive,,g,901 04B 000 Unclassified,Count,,901 Coca Cola,,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,CVO,n,y,n,,,Each,1,901 CVO,113646-1,1.79,,_,Brand-***,901 Nestea,Flavor Type-***,Raspberry,Flavor Type-***,Ice Tea,IKB KEY (POG)-***,2634,Manufacturer-***,Coca Cola,Product Size-***,20oz,Product Type-***,Non-Carb Soda,SODA PRODUCT GRPS-idc,20ZALL,SODA PRODUCT GRPS-idc,COK20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
113665,n,MIN MD LMND 12z CN,,g,901 01A 100 Single 12z CN,Count,,901 Coca Cola,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,12.0000000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,113665-1,0.99,u,_025000058073,Brand-***,Minute Maid,Flavor Type-***,Lemonade,Manufacturer-***,Coca Cola,Product Size-***,12oz,Product Type-***,901 Regular,Product Type-***,Non-Carb Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
113665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_2500005807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113731,n,MT DEW 24z NR 6PK,,g,901 09 000 Unclassified,Count,,901 Pepsi Cola,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1.0000000000,Volume,Fl. Ounce,24.0000000000,,,,,,CVO,n,y,n,,,Each,1,901 CVO,113731-1,1.99,c,_1200000849,Brand-***,Mountain Dew,Flavor Type-***,Citras Sodas,Manufacturer-***,Pepsi Cola,Product Size-***,24oz,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,PEP24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
113731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_128490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_012000008498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,901 CVO,113731-6,1.99,c,_1200000849,Brand-***,Mountain Dew,Flavor Type-***,Citras Sodas,Manufacturer-***,Pepsi Cola,Product Size-***,24oz,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,PEP24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,,,,c,_128490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,,,,u,_012000008498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114291,n,z-i/aBIG RED 20z NR PP .69,,g,901 04 000 Soda 20Z Btl,Count,,901 Dr Pepper/Seven Up,,Use Category Setting,n,n,n,n,n,,,Each,Each,,,,,,,,,,,Soft Drinks,n,y,n,,,Each,1,Soft Drinks 20oz,114291-1,1.69,,_,Brand-***,901 Big Red (soda),Flavor Type-***,Cream Soda,Product Size-***,20oz,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,20ZALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
119051,n,SUNKIST ORNG DT 20z NR,,g,901 04 000 Soda 20Z Btl,Count,,Dr. Pepper/Seven Up,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,CVO,n,y,n,,,Each,1,901 CVO,119051-1,2.09,u,_046400550400,Brand-***,Sunkist,Flavor Type-***,Orange Soda,IKB KEY (POG)-***,2466,Manufacturer-***,Dr. Pepper/Seven Up,Product Size-***,20oz,Product Type-***,901 Dt Soda,SODA PRODUCT GRPS-idc,20ZALL,SODA PRODUCT GRPS-idc,IBS20Z  (w7noDr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
119051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_078000122404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_4640055040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7800012240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119082,n,z-i/aCOKE DT W/LMN 12z CN inactive,,g,901 01 100 Single 12Z CN,Count,,901 Coca Cola,,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,Soft Drinks,n,y,n,,,Each,1,Soft Drinks 12oz Can,119082-1,0.99,,_,Brand-***,901 Coke,Flavor Type-***,Lemon Cola,Product Size-***,12oz,Product Type-***,901 Dt Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
119082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,Soft Drinks 12oz Can,119082-6,1.99,,_,Brand-***,901 Coke,Flavor Type-***,Lemon Cola,Product Size-***,12oz,Product Type-***,901 Dt Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119144,n,z-MELLO YLW CHRY 20z NR-inactive,,g,901 04 000 Soda 20Z Btl,Count,,901 Coca Cola,,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,Soft Drinks,n,y,n,,,Each,1,Soft Drinks 20oz,119144-1,1.69,,_,Brand-***,901 Mello Yello,Flavor Type-***,Cherry Cola,Product Size-***,20oz,Product Type-***,901 Regular,SODA PRODUCT GRPS-idc,20ZALL,SODA PRODUCT GRPS-idc,COK20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
124177,n,i/aJONES: GRN APL SODA 12z LN (gen pog),,g,901 08 000 Unclassified,Count,,Jones,,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,CVO,n,y,n,,,Each,1,901 CVO,124177-1,1.69,,_,Brand-***,901 Jones (soda),Flavor Type-***,Green Apple,IKB KEY (POG)-***,2395,Manufacturer-***,Jones,Product Size-***,12oz,SODA PRODUCT GRPS-idc,JON12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
124177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,901 CVO,124177-4,4.99,,_,Brand-***,901 Jones (soda),Flavor Type-***,Green Apple,IKB KEY (POG)-***,2395,Manufacturer-***,Jones,Product Size-***,12oz,SODA PRODUCT GRPS-idc,JON12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
